,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id,sentiment,topic
5168,5168,en,FALSE,0,2,3,0,2021-12-04T13:06:59.000Z,Prepping for our second session of the Dune RPG tonight. This is a very different GMing experience than any other game I've run.,1.47E+18,1488477762,positive,other
5855,5855,en,FALSE,0,0,1,0,2021-12-04T04:47:27.000Z,.@Zendaya I have no idea where the next installment of Dune is going — but I hope your part is huge and you are represented as powerful and an ever-enduring muse!,1.47E+18,61856458,neutral,actors or characters
1283,1283,en,FALSE,0,0,2,0,2021-12-06T08:30:00.000Z,"I see a holy war spreading across the universe like an unquenchable fire.

#Dune #DuneMovie https://t.co/Cjjk26v4lZ",1.47E+18,1.31E+18,neutral,book
2259,2259,en,FALSE,0,0,0,0,2021-12-05T21:02:16.000Z,"Comrades, what are you reading/listening to? 

I just finished the first book in the Dune series, and here I am w/ Four Futures, not fiction novel, that seems like an unintentional prequel in a frighteningly predictive manner. https://t.co/opMCFwB8yD",1.47E+18,1.33E+18,neutral,book
8672,8672,en,FALSE,3,0,6,0,2021-12-03T00:37:05.000Z,".@MattFeury talks with the dynamic @DuneMovie duo: composer @HansZimmer &amp; editor @Huckabaloo

▶️ https://t.co/K3MfhAU2Pp

#dune #hanszimmer #joewalker #filmmaking #theroughcut #editing #composer #avid https://t.co/oJE3iHzWQ3",1.47E+18,334999986,neutral,cinematography or videography
8139,8139,en,FALSE,3,0,7,1,2021-12-03T05:20:17.000Z,WHAT'S ON: Dune (part one) — spice up your life https://t.co/p1bqCLpcMH @IndependentAus @danjensenmovies,1.47E+18,163662008,positive,review or commentary
7783,7783,en,FALSE,0,3,1,0,2021-12-03T09:51:12.000Z,"If i were to rank from this list

#1 Eternals (Not being bias, the visuals were godly and purely unmatchable)
#2 Dune (May have hated the plot, but the visuals were legendary)
#3 Shang-Chi (Pretty unique effects)
#4 TSS (It was cool, but not ground-breaking in anyway)
#5 Free Guy https://t.co/6jcHXduyRk",1.47E+18,1.20E+18,positive,cinematography or videography
4279,4279,en,FALSE,0,0,0,0,2021-12-04T22:37:59.000Z,"DUNE Clip - ""Sandworm Scene"" 2021 Warner Bros https://t.co/bEpxeFr2i2 via @YouTube 
#Dune #WarnerBros #Shorts #Dune2021 #DuneMovie",1.47E+18,3335253539,neutral,cinematography or videography
6291,6291,en,FALSE,0,0,0,0,2021-12-04T00:37:49.000Z,The problem with wearing black shirts  and a toque this time of year is looking like Tim Poole. I really don't want people to confuse me with a fucking moron who did not understand Squid Games or Dune.,1.47E+18,80952242,neutral,review or commentary
7523,7523,en,FALSE,0,1,1,0,2021-12-03T12:51:24.000Z,im about 60% through the dune novel and idk why I didn't expect to be this invested but I'm like 👀👀👀,1.47E+18,1.04E+18,positive,book
2893,2893,en,FALSE,0,0,0,0,2021-12-05T14:26:40.000Z,Just saw #Dune. What an amazing film !!,1.47E+18,194834151,positive,review or commentary
921,921,en,FALSE,1,0,0,0,2021-12-06T14:34:00.000Z,"The latest (Winter 2022) issue of The Costume Designer with articles about Dune and House of Gucci is up on-line:

https://t.co/ANIffDLjg0",1.47E+18,2618843767,neutral,cinematography or videography
8435,8435,en,FALSE,1,1,2,0,2021-12-03T02:24:42.000Z,"Zack Snyder’s Justice League
Shang-Chi
No Time to Die
Venom 2
Dune https://t.co/f28bGc2b7B",1.47E+18,8.77E+17,neutral,review or commentary
6140,6140,en,FALSE,0,0,2,0,2021-12-04T02:09:56.000Z,"i like that bit at the beginning of dune where theres a horrible noise with subtitles, that was a cool noise",1.47E+18,1.31E+18,positive,cinematography or videography
3633,3633,en,FALSE,1,0,11,1,2021-12-05T04:36:06.000Z,"#NowWatching Dune (2nd viewing, 1st in cinema)

Finally. https://t.co/qQjlTiCHet",1.47E+18,3013977030,positive,review or commentary
2804,2804,en,FALSE,2,0,15,0,2021-12-05T15:32:04.000Z,Our friends over @DuneTalkShow conclude the breakdown of #DuneMovie in their latest episode - but their show is far from over! https://t.co/QwEg9zBTy3,1.47E+18,36073989,neutral,other
6931,6931,en,FALSE,0,0,0,0,2021-12-03T18:35:06.000Z,"#scifi classic #mustread: Battlefield Earth.
If you liked #Dune, you'll love it.
""More than pure science fiction, it's pure gold.” #barnesandnoble Explorations
B &amp; N: https://t.co/iy6o40wV0p 
Waterstones: https://t.co/tf8wOtCAOI 
@BE_the_Book https://t.co/EwwMeku5Sb",1.47E+18,3318192802,positive,book
7831,7831,en,FALSE,0,0,1,0,2021-12-03T09:03:34.000Z,"Do I go see Dune tomorrow, before #Omicron gets here? Would be the first movie in twoish years.
Thinking I will.",1.47E+18,7506382,neutral,theatre or streaming service
2800,2800,en,FALSE,0,0,0,0,2021-12-05T15:32:49.000Z,Dune was amazing,1.47E+18,1.10E+18,positive,review or commentary
6044,6044,en,FALSE,0,0,0,0,2021-12-04T03:00:33.000Z,dune is so good,1.47E+18,1.47E+18,positive,review or commentary
3873,3873,en,FALSE,0,0,1,0,2021-12-05T02:18:54.000Z,if squid game season two and dune part two come out around the same time i think im going to make a million dollars off of my song,1.47E+18,3115937034,neutral,review or commentary
1277,1277,en,FALSE,0,2,19,0,2021-12-06T08:37:18.000Z,Date night. Dune @ Gold Class 🥳,1.47E+18,14383576,positive,review or commentary
3817,3817,en,FALSE,0,0,0,0,2021-12-05T02:45:24.000Z,Definitely worth the wait to watch dune in imax. Lovely adaptation. Excited for the next chapter.,1.47E+18,27731830,positive,review or commentary
3124,3124,en,FALSE,2,8,28,0,2021-12-05T11:01:09.000Z,"Dune is an immense, spectacular film. Complex story and characters. Zimmer score and Fraser cinematography add to the spectacle. Totally enthralling. See it on the biggest screen possible.",1.47E+18,489231338,positive,review or commentary
101,101,en,FALSE,0,0,14,0,2021-12-06T23:00:46.000Z,682 days left for the premiere of #Dune Part 2.,1.47E+18,1.11E+18,neutral,review or commentary
234,234,en,FALSE,0,0,1,0,2021-12-06T21:55:45.000Z,Loved this reference to dune such a great movie thanks @moadebe classic https://t.co/Vut1oVo5sY,1.47E+18,1.05E+18,positive,review or commentary
3857,3857,en,FALSE,0,1,10,0,2021-12-05T02:30:26.000Z,caught Dune in IMAX one last time today https://t.co/rNvxMkNoP0,1.47E+18,2206602383,positive,cinematography or videography
5196,5196,en,FALSE,0,1,0,0,2021-12-04T12:45:47.000Z,dune was so cool hearing the sound design and the zimmer soundtrack in the theater ruled,1.47E+18,249325830,positive,soundtrack or sound quality
1434,1434,en,FALSE,0,0,0,0,2021-12-06T05:44:20.000Z,I STOLE THE DUNE POSTER FROM THE THEATER,1.47E+18,1.45E+18,neutral,other
646,646,en,FALSE,0,2,1,1,2021-12-06T17:47:51.000Z,"Hello!☺️ Enjoy some time lapse clips of my Timothee Chalamet/ Paul Atreides portrait process. 

🎨 based on a Denis Villeneuve visual from Dune (2021).

Listen to Dream of Arrakis from Hans Zimmer's Dune score here:
https://t.co/afLrurxPsP https://t.co/WAtHbA3gdt",1.47E+18,1.47E+18,neutral,cinematography or videography
6142,6142,en,FALSE,0,15,84,1,2021-12-04T02:09:53.000Z,"Not @ me, Oo- ing &amp; Ah-ing at hub's desert sand dune off roading adventure's vids &amp; pretending to be totally fascinated by that sand in ass crack mess to make up for neglecting him for a whole week. 
Someone should give me an Oscar for this performance. 🤪",1.47E+18,1.07E+18,positive,actors or characters
7424,7424,en,FALSE,0,0,0,0,2021-12-03T13:40:36.000Z,give👏us👏a👏zack👏snyder👏dune👏film,1.47E+18,1573134398,neutral,actors or characters
4475,4475,en,FALSE,0,0,3,0,2021-12-04T20:59:05.000Z,"God, it felt so good to rewatch #Dune again in IMAX. Blessed to have gotten the chance to revisit it in this format. https://t.co/uinRUsw2Nl",1.47E+18,602250562,positive,cinematography or videography
6753,6753,en,FALSE,0,0,2,0,2021-12-03T20:13:39.000Z,FINALLY got myself out to see Dune at the new cinema/spot in Reading 🥸,1.47E+18,149857613,neutral,theatre or streaming service
4110,4110,en,FALSE,0,2,10,0,2021-12-05T00:03:14.000Z,"So I was thinking about Dune, and about Star Wars (as you do), and how the Bene Gesserit mantra against fear becomes the more toxic Jedi code, only the BGs are ALSO terrible, and THEN I realised that Lady Jessica is basically Anakin Skywalker, and now I need to have a lie down",1.47E+18,2386661376,positive,book
1216,1216,en,FALSE,0,0,0,0,2021-12-06T09:55:45.000Z,"Dune Part One is now available for Premier VOD rental in the UK. It’s £15.99 with 4K and Dolby Atmos on the Apple Store. 

On Prime Video it’s £4.49 for an HD rental release. Which is surprising, and likely a mistake. 

Both ate rentals. The VOD purchase release is in January.",1.47E+18,14970812,neutral,theatre or streaming service
2857,2857,en,FALSE,0,0,1,0,2021-12-05T14:53:00.000Z,"Wow. Let this bake your noodle: They shot #DUNE on digital cameras, transferred it to 35mm film and then digitized that to get the look of the film. Amazing. https://t.co/eCvwh4nv0q",1.47E+18,90229987,positive,cinematography or videography
6006,6006,en,FALSE,0,0,0,0,2021-12-04T03:25:05.000Z,Dune by Frank Herbert https://t.co/obQ06iuo6a via @amazon,1.47E+18,15074895,neutral,theatre or streaming service
8508,8508,en,FALSE,0,0,0,0,2021-12-03T01:42:08.000Z,"Starting Dune, by Frank Herbert https://t.co/hPhoNckVvd",1.47E+18,30904195,neutral,other
7591,7591,en,FALSE,0,0,4,0,2021-12-03T12:05:26.000Z,it took exactly 2 hours and 19 minutes after the movie for me to finally say “dune your mum” to my dad,1.47E+18,1.02E+18,neutral,other
2049,2049,en,FALSE,0,1,0,0,2021-12-05T22:49:27.000Z,I'm rereading dune because muad'dib.,1.47E+18,8.22E+17,positive,book
4277,4277,en,FALSE,0,0,1,0,2021-12-04T22:39:22.000Z,dune walked so star wars could run,1.47E+18,457600450,neutral,review or commentary
2269,2269,en,FALSE,1,1,23,1,2021-12-05T20:59:42.000Z,"Dune was only good because the main character's name was fucking Paul

why do sci-fi writers make me try to read all this please name someone Greg https://t.co/UDPkNSMcpD",1.47E+18,30597902,positive,actors or characters
8053,8053,en,FALSE,0,0,0,0,2021-12-03T06:22:52.000Z,Baby Cara Dune,1.47E+18,9.52E+17,neutral,other
4130,4130,en,FALSE,0,0,0,0,2021-12-04T23:57:01.000Z,Drinking a Howler Coffee IPA (Dune Coffee Roasters) by Topa Topa Brewing Company  - https://t.co/7XE0BOxSPI,1.47E+18,2751089602,neutral,other
6037,6037,en,FALSE,0,0,8,0,2021-12-04T03:02:44.000Z,dune,1.47E+18,1.31E+18,neutral,other
6396,6396,en,FALSE,0,1,0,0,2021-12-03T23:36:15.000Z,Just be aware that if these protester cunts in any way get in my way and make things a struggle to get anywhere for dune that I’ve been waiting years for and shut down anything in city I will have a assault charge against my name. I don’t give a fuck anymore lmao https://t.co/P9BZuoi3Mn,1.47E+18,213652415,negative,theatre or streaming service
5754,5754,en,FALSE,0,1,1,0,2021-12-04T05:54:23.000Z,"Dune update:

I have not seen Dune (2021)

Maybe this week.",1.47E+18,1.20E+18,neutral,theatre or streaming service
8605,8605,en,FALSE,0,0,0,0,2021-12-03T01:07:29.000Z,"1. Suicide Squad 
2. King Richard
3. Dune https://t.co/2hFjMpvzSL",1.47E+18,1.09E+18,positive,awards or nomination
2149,2149,en,FALSE,0,0,1,0,2021-12-05T22:08:00.000Z,Area 51: The Sphinx. What is hidden underneath the ancient structure? https://t.co/iiYiHixC0k #area51 #Aliens #UFOs #DoctorWho https://t.co/X9u7A7ITcX #Foundation #WheelOfTime #Dune,1.47E+18,2780504052,neutral,other
4735,4735,en,FALSE,0,0,3,0,2021-12-04T18:22:49.000Z,"Dreams are messages from the deep^
#DuneMovie",1.47E+18,1.41E+18,neutral,review or commentary
4066,4066,en,FALSE,1,0,6,0,2021-12-05T00:21:40.000Z,I want to watch Dune with their commentary. https://t.co/e9UNXalMKl,1.47E+18,1928936096,positive,actors or characters
3380,3380,en,FALSE,0,0,0,0,2021-12-05T07:23:57.000Z,"The Dragon in the Sea by Frank Herbert 6th Printing, Avon, Author of Dune https://t.co/7gOjIIIrJ5",1.47E+18,1.30E+18,neutral,book
4935,4935,en,FALSE,2,0,3,1,2021-12-04T16:10:46.000Z,"This week, we review or commentary Dune! With special guest @MMarquit 
#dune #Moviereview or commentary 
review or commentary: Dune Has Its Moments https://t.co/sqshdWbHYc via @YouTube",1.47E+18,1.24E+18,neutral,review or commentary
2047,2047,en,FALSE,0,0,0,0,2021-12-05T22:51:25.000Z,"On page 472 of 577 of Dune, by Frank Herbert https://t.co/3UbJ0R9lgq",1.47E+18,3581337447,positive,book
2101,2101,en,FALSE,0,0,0,0,2021-12-05T22:27:02.000Z,"okay in dune when that worm looks at paul, then stops... anyone else get the impression it was laughing? like, it started up this slow deep ""heh heh heh heh..."" sound, as it 'walked' away right??",1.47E+18,1355130608,positive,actors or characters
5571,5571,en,FALSE,0,0,6,0,2021-12-04T08:07:28.000Z,"Finally got to see #Dune and was the first time we'd been able to go to the cinema in a very long time. I absolute loved it. Amazing acting, cinematography, music, the whole package was simply superb. eleventy stars out of 10!",1.47E+18,26297618,positive,review or commentary
2081,2081,en,FALSE,0,0,1,0,2021-12-05T22:35:12.000Z,I sorta want this to be the only way I consume Dune https://t.co/uKGmQJJqum,1.47E+18,250477062,neutral,theatre or streaming service
8195,8195,en,FALSE,0,2,0,0,2021-12-03T04:38:51.000Z,"Kinda sad that based on these pitmad results (not just me), not many agents seem to be enthusiastically looking for space opera-y sci-fi. I was really hoping we were headed for a genre renaissance with that boost from Dune.",1.47E+18,8.12E+17,positive,review or commentary
8249,8249,en,FALSE,0,0,0,0,2021-12-03T04:07:10.000Z,IPv4 address 170.10.68.0/22 transferred from ARIN/DUSL (AP/ARIN) to Sand Dune Mail Ltd (NZ🇳🇿/APNIC) on 2021-12-01. Previous delegation date: 2017-03-15,1.47E+18,1.43E+18,neutral,other
4281,4281,en,FALSE,0,0,1,0,2021-12-04T22:36:51.000Z,Paul Atredies in #Dune: https://t.co/3Y2R3UOu2t,1.47E+18,3844164205,positive,actors or characters
6219,6219,en,FALSE,0,0,1,0,2021-12-04T01:15:55.000Z,Feels like a Dune rewatch kind of night,1.47E+18,9.21E+17,positive,review or commentary
4443,4443,en,FALSE,0,0,3,0,2021-12-04T21:15:03.000Z,"""The Sontarans are normal potato heads and the Harkonnens are peeled potato heads.""

 - my son, on DUNE https://t.co/bK0a7VAg2h",1.47E+18,1.28E+18,neutral,actors or characters
7886,7886,en,FALSE,0,0,0,0,2021-12-03T08:30:08.000Z,Dune Fans Excited For New Game https://t.co/7EughEwXXI,1.47E+18,163904433,positive,review or commentary
6449,6449,en,FALSE,5,0,23,0,2021-12-03T23:05:09.000Z,"Rise Of Skywalker Filmed In Dune’s ‘Dream’ Location, And There Were Other #StarWars Problems To Face Too https://t.co/JtPDxmNDo1 https://t.co/82fJQstR9r",1.47E+18,15770846,neutral,cinematography or videography
6225,6225,en,FALSE,0,0,0,0,2021-12-04T01:12:33.000Z,"Just about finished editing the next Storycrawl episode. Really excited about the discussion in it, and the direction of the series!

Check out the first episode, which is on #Dune and its wonderful opening line. 

https://t.co/Ip072FgAjY
#books #booktwt #WritingCommunity",1.47E+18,1.35E+18,positive,review or commentary
1574,1574,en,FALSE,0,1,5,0,2021-12-06T03:57:06.000Z,Me watching Dune on @IMAX. https://t.co/qjEsw2EuVZ,1.47E+18,915948492,positive,theatre or streaming service
7544,7544,en,FALSE,0,0,0,0,2021-12-03T12:34:51.000Z,Dune sweeeep https://t.co/iQa2cGtuy0,1.47E+18,1137229076,neutral,review or commentary
1992,1992,en,FALSE,11,1,45,0,2021-12-05T23:36:21.000Z,Just a sand rat boy #Dune https://t.co/1sxGEXrWLm,1.47E+18,1.31E+18,neutral,actors or characters
5047,5047,en,FALSE,0,1,0,0,2021-12-04T14:55:27.000Z,"I see they've already cast Feyd-Rautha in Dune, part 2. #ElonMusk https://t.co/yFudfpJcoN",1.47E+18,20863209,neutral,actors or characters
5761,5761,en,FALSE,0,1,6,0,2021-12-04T05:51:14.000Z,Dune would be fire if that sickly looking yute wasn’t in my face the whole movie,1.47E+18,1.34E+18,negative,review or commentary
2418,2418,en,FALSE,1,0,4,1,2021-12-05T19:35:02.000Z,"Not to toot our own horn, but I feel like there’s enough dense political intrigue in our DUNE game for y’all to call it the TINKER TAILOR SOLDIER SPY of podcasts.",1.47E+18,1.04E+18,neutral,other
7981,7981,en,FALSE,0,0,3,0,2021-12-03T07:19:52.000Z,FUCK ME #Dune WAS AMAZING,1.47E+18,1.18E+18,positive,review or commentary
2323,2323,en,FALSE,0,0,0,0,2021-12-05T20:30:28.000Z,"Dune was fucking incredible

My new favorite movie",1.47E+18,9.37E+17,positive,review or commentary
7339,7339,en,FALSE,0,0,1,0,2021-12-03T14:33:06.000Z,"I just bought Dune on digital and now I'm quickly recovering from it's absence
#Dune",1.47E+18,471712767,positive,theatre or streaming service
6177,6177,en,FALSE,0,4,7,0,2021-12-04T01:49:19.000Z,"Friday in photos. 
Dune round 2, shake shack and Luke. https://t.co/Y4Dk1XUqRa",1.47E+18,7.36E+17,positive,theatre or streaming service
5422,5422,en,FALSE,0,0,1,0,2021-12-04T10:05:46.000Z,"My collage with Timmy's photos for Vogue China. 
🌿🌿🌿 #TimotheeChalamet#vogue #voguechina #callmebyyourname #dune #frenchdispatch https://t.co/yCYxTi6y4U",1.47E+18,2821169782,positive,actors or characters
255,255,en,FALSE,2,0,11,1,2021-12-06T21:43:32.000Z,"Worldwide Hollywood box office 2021:

1 #NoTimeToDie: 763M$
2 #Fast9: 726M$
3 #Venom2: 483M$
4 #GodzillaVsKong: 467M$
5 #ShangChi: 431M$
6 #Eternals: 384M$
7 #Dune: 382M$
8 #BlackWidow: 379M$
9 #FreeGuy: 331M$
10 #AQuietPlace2: 297M$ https://t.co/wXmA3nu6fR",1.47E+18,190041484,neutral,awards or nomination
723,723,en,FALSE,6,2,32,0,2021-12-06T17:02:53.000Z,I’m all for opinions… usually but I have to question how any Dune fan can wholeheartedly prefer the 1984 version. It not only misunderstood the core themes of the novel but chose to ignore them in favour of circus like sequences and dialogue. It’s borderline insulting. https://t.co/jRGzcsbWFI,1.47E+18,1.19E+18,negative,cinematography or videography
8294,8294,en,FALSE,0,0,0,0,2021-12-03T03:35:04.000Z,[DOWNLOAD] Dune &gt;&gt; https://t.co/4E1eEbUAz4 https://t.co/o7EJ5RzkA1,1.47E+18,1.46E+18,neutral,theatre or streaming service
6890,6890,en,FALSE,0,1,7,0,2021-12-03T18:55:36.000Z,"There's a scene in Apocalypse Now when Colonel Kurtz uses his palm to ominously wipe beaded water off his head.

It clearly inspired the Baron doing the same thing in the new Dune. Ominous, repulsive, and diabolical.",1.47E+18,1.24E+18,neutral,actors or characters
1755,1755,en,FALSE,0,0,7,0,2021-12-06T02:04:07.000Z,"Quite amusing to see Paul casually ask Ringo on #TheBeatlesGetBack if he’d seen The Good, The Bad &amp; The Ugly. It had come out just a few months earlier in the UK. So contextually a bit more like asking if he’d seen Dune 😅",1.47E+18,20540327,neutral,other
8637,8637,en,FALSE,0,0,1,0,2021-12-03T00:51:57.000Z,A tray a dEEZ NUTS #dune,1.47E+18,73824953,neutral,other
1127,1127,en,FALSE,0,0,5,0,2021-12-06T11:35:31.000Z,"1,500,000 people saw Dune in Korea!!!🇰🇷 #dune #듄 https://t.co/r07NdfYTDs",1.47E+18,4046195053,positive,awards or nomination
